3871,13402,3166,7806,4966
2309,11420,518,4929,7430
14150,3168,12474,4696,11680
506,1309,4374,2024,8181
3168,9929,11680,11441,4696
12549,12438,4987,9252,1275
9769,5050,6825,2546,9668
12901,3159,2936,6911,6419
9364,7216,12212,6981,1810
10051,2008,7401,14511,5704
9978,9617,9401,7569,5692
4391,11034,7363,3795,6830
13182,11694,1839,4606,1127
6084,7911,10679,3019,11964
226,6565,8940,354,2401
13909,3130,7618,1230,2018
3776,13048,585,9707,8129
7593,11609,13080,12938,4868
9234,3654,752,852,10228
9760,12942,8128,13078,7960
1092,739,4696,11680,11441
13499,200,12679,10435,8542
4966,13402,3871,3166,14507
7791,5109,2356,7251,14046
864,3687,10525,6103,8749
5957,13019,1581,11218,5373
8678,9184,13507,7992,4778
7048,10775,3530,13671,6066
6784,12417,9271,11170,2218
8902,14348,8434,5415,3830
528,9253,8401,13145,3330
6084,7911,9521,14154,1404
7526,91,12252,88,1932
102,1978,3168,7752,4696
4626,11145,5632,14412,772
9367,2993,2418,4276,10387
11170,12417,10347,1010,3356
12315,3398,11629,2063,12034
3941,9958,2004,12534,8951
9518,5974,5165,4605,6469
1929,11329,11628,1748,9449
14360,3550,13742,5607,12806
6656,2275,4336,6411,3026
1482,1416,13352,3356,2354
9228,8178,12567,10552,1143
12519,579,8481,5882,9429
528,12596,2601,9116,2115
10976,11361,4696,9929,1978
5974,4605,6469,9518,1828
14492,739,7752,1092,10976
13815,1481,7130,1110,12446
4894,1794,14375,11737,1092
14269,4615,9456,9030,5806
4593,4286,7535,803,9637
7960,12942,13938,13078,11449
1047,4176,1792,8219,8061
1266,88,10976,739,14492
2850,1239,7484,5645,2816
4806,5771,6425,4633,6538
852,11959,6670,2759,5375
4696,12474,11441,739,1978
5690,2868,977,5802,10839
9613,102,11441,12252,10520
9009,6686,5511,4929,7430
5387,11566,10436,10347,11358
7526,739,3168,14492,4812
4693,13770,10213,6994,5819
11170,1010,9271,8479,9658
5047,5704,12806,5607,2008
6875,13781,9048,13846,6552
419,1691,14241,1271,10646
419,1691,14241,1271,10646
10652,1996,10933,9066,13607
13374,4522,5692,7569,12416
7673,8313,164,6057,13092
4929,11639,178,14293,97
528,8096,12537,4220,10705
790,9382,11662,4828,13570
6084,7911,12540,6759,4259
3472,5123,11609,4313,7593
13667,14375,4894,7752,739
9091,10558,13017,10167,2002
9320,400,6847,4951,4062
702,10524,10446,13960,5895
5417,11622,8815,11392,3480
3082,13498,5308,13175,2415
8776,215,13523,11845,3606
3782,4605,460,5165,6469
7289,422,13658,12790,8556
8380,10761,1347,10655,10598
8916,3516,12426,12144,10928
10976,7752,1978,14492,11361
2607,178,4929,9072,7430
2607,178,4929,9072,7430
9155,4374,14388,8181,5921
12416,5692,4522,7569,13374
9364,13406,13082,8048,12529
9155,7878,8181,14388,13634
2732,12227,10255,11112,6642
6209,2177,4794,5129,11677
12108,8894,9932,2501,4086
8307,9044,6770,9396,8180
4871,835,13099,13352,13181
4871,835,13099,13352,13181
9669,7526,4894,10761,1794
10693,1629,3960,8004,10168
506,8181,2024,9155,10967
12851,7526,2969,88,1092
11843,4384,11481,1903,6491
1996,13756,11536,9066,12379
739,11441,11361,102,7752
11636,1972,7596,5703,6752
355,2109,482,8916,12682
9314,2573,8758,9627,5576
14360,12641,13742,14511,3550
8181,13634,2024,9155,506
7584,1059,7257,2073,4246
5692,7569,4522,13374,12416
9091,10558,14351,126,10167
1978,7752,14492,14375,11361
10699,12549,4941,10084,7200
1117,1093,4241,5926,8255
1577,3871,13844,7806,4966
174,8411,7356,3871,4640
1341,8996,9228,14206,3161
999,4696,3168,11441,4812
10430,9425,13938,12942,7960
9354,8411,7806,111,3871
4349,642,5384,12198,7287
4349,642,5384,12198,7287
13756,12034,2063,8492,5225
10166,10197,14434,2891,2982
11441,4812,102,14492,4696
1274,2909,2734,7155,3029
9072,518,6413,6524,2607
1230,14232,13909,5084,9708
14,7109,12583,10496,7895
8242,12469,11785,10631,4850
14385,4259,7148,11533,10034
4881,4104,9380,10508,3569
9324,4482,7027,11471,8953
12308,11380,11388,9174,12333
12990,13584,7685,9686,3008
7670,12547,2342,12674,8630
212,7401,2008,13317,5047
12370,9637,7151,610,4633
4696,1092,739,11680,7752
6379,6922,9223,6131,2010
6442,13427,1838,9129,13828
9994,949,3401,1591,9983
6524,11420,532,7005,518
2492,8414,10900,5106,2183
811,12186,6374,3217,4196
5474,10412,8481,3231,2860
528,11647,13053,14340,7247
8957,1309,7878,2024,13634
13653,1924,3617,2822,5367
11166,10755,13812,6702,13326
6379,6922,5449,11005,3896
7715,9563,10929,3398,1062
4660,12556,5442,13456,12440
4465,5445,6931,916,11572
9619,4894,7526,4207,1794
1265,10475,3795,12405,11268
2024,12288,1309,4237,506
9202,5242,4520,2344,10594
1776,5161,7384,3943,5445
2439,13196,10426,7003,3317
13682,3795,8830,11393,1230
3383,12990,10460,2356,505
6097,3367,1062,6302,11735
13078,12942,13938,7960,9425
1691,1271,10646,7888,14241
12066,1913,11877,10517,13494
4710,8245,5897,3528,1395
2024,506,13634,1309,8181
8350,6840,8598,7879,13976
9363,11803,11955,7950,3225
10285,1920,5375,11022,5906
10285,1920,5375,11022,5906
9518,5974,460,3782,6469
1309,506,2024,8181,8957
6379,6922,5925,8528,14272
1230,8594,13909,9708,12804
2732,14366,6850,52,13930
528,13919,4051,2469,5398
9603,2824,6254,9783,11055
8681,13812,11166,11668,8019
528,7302,307,1970,7466
3168,102,11441,4696,7053
6523,7526,13522,88,2771
8022,6162,7401,4890,2008
1625,4374,9155,11415,5921
6379,6922,5121,3896,8806
5426,10673,5618,997,4741
6073,10907,2591,10431,5404
7911,6084,9103,8382,9693
14492,14375,739,1978,7752
6638,5558,11147,3449,6056
9760,7147,13078,12942,13938
528,5944,3063,8398,3023
4696,11441,999,739,9929
4136,13498,5308,3082,2415
13190,7124,7251,3705,1637
6084,7911,3523,10735,12413
1475,6567,14215,8717,11918
10266,6546,11807,7243,1122
3166,13402,4966,3871,8411
5113,44,4537,14282,3886
1791,5819,14445,13934,705
9324,4482,12837,11471,8953
14091,7580,10511,5617,3830
13978,2000,9683,3001,13679
9976,7526,88,12252,1092
4696,739,5406,999,4812
9314,4835,5576,6891,742
5957,4427,4676,11218,1764
4696,14492,4812,11441,999
11663,10347,6812,5490,3777
5504,5882,7201,3972,426
5504,5882,7201,3972,426
11441,739,4696,4812,102
7526,2771,88,5256,1092
4710,3938,1996,2974,13347
6580,2077,11036,1064,7657
6580,2077,11036,1064,7657
6580,2077,11036,1064,7657
3695,10453,11439,8738,8319
9841,13742,3319,3550,4399
4591,8213,1977,2535,5010
7593,11609,3472,1977,13080
1309,2024,506,5692,7878
1509,3516,8916,8040,5620
8647,9155,2024,506,8181
12873,49,138,6650,13326
5034,3880,450,202,3031
12254,10156,2451,3887,7771
2109,3772,8800,2038,3516
13901,5670,6242,896,3330
11441,10976,4696,102,7752
11441,10976,4696,102,7752
12987,2008,7401,9485,13742
5286,4418,6923,261,635
11279,12833,4143,6091,2278
1230,9686,2908,2425,6182
3152,10073,12971,4206,9651
6084,7911,14166,12168,13010
14510,3359,1782,2854,4745
7377,1010,8410,11948,13302
7377,1010,8410,11948,13302
6379,6922,13985,9852,3896
10981,5835,5564,938,10027
11361,14492,7752,14375,1978
13402,13844,3871,7254,10191
3782,5165,460,6469,9518
11232,2695,11927,10366,13631
9901,9909,5071,3988,8738
13017,5331,1750,64,10558
4605,5974,6469,3782,9518
4522,12416,7569,9978,5692
3606,5413,5870,12790,9576
3606,5413,5870,12790,9576
13402,3871,4966,9832,3166
460,3782,6469,5165,4605
11441,739,11361,999,1978
8411,5980,174,13292,7806
7752,102,11441,739,999
12416,5692,7569,4522,1625
4894,1978,11361,10520,14375
5038,2264,4871,9286,11362
1730,2113,635,190,10264
9155,4374,1309,7878,8181
1971,3674,9853,3508,8688
3082,2415,5308,10163,13498
11535,10683,10862,13694,9417
13647,13634,8181,2024,506
6379,6922,9436,8818,1246
14375,10532,1092,14492,4894
10294,679,9597,2629,14135
10511,14091,7580,11399,3830
460,3782,6469,5165,9518
11826,5359,5539,7510,977
1179,11901,6953,6046,12271
4082,3050,2330,1074,7528
9613,4894,7526,5982,14375
12416,7569,4522,5692,1625
2660,10345,11734,5747,4497
4966,13402,9832,3871,5488
2660,10111,4361,2600,336
6379,6922,7621,13331,1210
5940,1622,4180,11160,3236
1586,12034,5806,13523,5288
320,9029,9967,6691,8968
11966,452,9774,2456,12225
12111,5534,3155,11668,5592
2606,11216,938,13808,1586
11127,2736,3356,7834,11246
14256,1430,1230,3795,7064
2474,12824,3782,4605,5165
2630,1092,14492,88,12252
13688,88,1230,12503,5084
9945,1654,8246,10686,6374
528,649,2251,8129,8713
12416,5692,7569,4522,13374
11965,7705,11780,11065,10208
11965,7705,11780,11065,10208
6922,6379,5759,8528,2619
1309,7878,13634,2024,506
13378,12952,13854,4415,9919
506,2024,8181,13647,7012
2528,8166,4722,4442,5825
13303,2021,14297,2742,6720
12703,9517,3034,518,9072
13948,5395,8813,9457,13913
5957,11161,9610,11060,12186
4601,11050,2177,7956,4177
1978,11441,1092,10976,14375
4500,88,3588,10532,4894
12025,6642,13124,3003,11388
6084,7911,646,7818,10614
4374,9155,11530,8883,5921
5882,8481,2202,5102,3729
5974,9518,6469,4605,460
10589,4869,4637,8145,14482
6108,3428,3026,1285,5290
14150,11441,4696,5406,999
1142,12138,1230,2335,11347
5957,8646,4676,11218,13799
6358,1761,3561,3531,1902
1127,9657,5959,3352,5615
11057,10389,1034,10807,14448
7526,700,9613,88,14375
528,7517,7442,5495,8150
5835,188,2298,12429,3187
9413,8785,2865,2528,4442
4315,7834,2840,6997,1769
528,12120,12201,6153,98
2655,5975,6434,5819,6791
10960,12820,4259,13833,6759
8917,5835,5225,462,938
5165,3782,4605,9518,460
14338,10914,6106,7516,9383
8260,10590,7831,14077,11142
7889,8499,6421,1571,8406
2431,10949,2908,8750,99
1007,10176,9482,8082,12994
13984,7697,9080,8000,8036
1978,4812,999,739,10976
4500,10520,91,1978,11361
8866,7335,1871,14045,12482
8181,506,14388,9155,2024
7814,1159,4894,3588,12412
1025,576,6558,4078,3411
6084,7911,6455,232,2608
6875,6552,13781,9048,13973
2901,11343,10634,8007,12586
7569,5692,4522,12416,1309
3782,5165,9518,4605,6469
3359,6708,9283,10911,12090
4605,9518,6469,592,3782
1092,11680,1266,7752,9613
1197,13307,6668,6329,1366
3356,9286,11246,947,5504
6056,6638,534,7699,12389
5974,9518,3782,6469,4605
1210,12866,1206,12573,8163
4590,8411,9354,3871,8775
6883,11291,12549,9252,13526
2000,13326,10233,4150,13126
1441,4572,8169,6018,4990
5065,8485,4671,9712,12083
186,1382,10009,5846,1373
8101,12203,11959,3463,5869
8101,12203,11959,3463,5869
4696,4812,14150,3168,739
3356,5864,10681,7452,11024
528,9126,5115,5676,11004
3198,3482,9554,13280,1096
8762,10295,3757,1718,3954
2770,9016,9429,2622,2680
3967,1496,8055,14532,12516
5488,13844,3166,13402,3871
1141,12335,9632,2419,6173
6084,7911,6950,3438,2728
2553,2003,3617,12506,9184
13909,6904,11045,7355,8571
2098,5957,6632,2496,4676
9184,6516,13110,8590,2233
10918,1972,3936,11636,9637
9359,196,2998,1871,5564
528,8410,8472,8369,7052
1309,2024,506,8181,13647
13290,1746,8868,11365,3582
8851,2415,13498,3082,13175
6686,11639,7430,4929,2607
1309,7878,2024,4374,506
6875,13781,12936,13846,9709
13647,1309,2024,13634,506
7569,4522,5692,1309,1625
9072,10703,518,12717,2607
10628,286,5935,1989,5113
2657,5678,9765,14308,8478
11255,4117,12008,6696,5689
6826,3137,2609,9765,10912
13498,3082,5308,2415,13175
7878,1309,13634,8957,12089
2474,3782,4605,5165,9518
11767,5156,1018,8362,7390
4894,7526,1794,7145,1092
8411,3871,9354,7806,7356
3082,13498,6080,13175,5308
5974,6469,4605,9518,3782
5692,12416,4522,13374,7569
1005,13812,11166,13651,6702
9613,14492,14375,4696,739
9324,13064,8953,4482,11471
5513,5604,1374,1014,9834
10558,11355,10167,2002,9091
528,4145,7939,10715,2113
13909,5662,366,11456,1230
1978,5406,4812,4696,3168
1230,3795,9686,13909,5084
182,3463,10606,10285,5869
6084,7911,2638,8744,7611
22,4482,9324,5655,7701
13498,3082,13175,5308,8851
6324,3726,9382,958,236
3168,4696,1092,1266,12474
11441,7420,4696,10976,978
9182,8583,6020,11363,8513
7978,13923,3938,13434,7892
11441,4696,3168,11680,12474
13175,13498,8851,2415,5308
506,8181,2024,9155,4374
4500,10520,14492,10532,91
1978,5406,11361,7752,88
11095,12680,1230,3403,2518
2089,5656,1451,6308,1327
5957,11491,7471,11805,13848
460,3782,5165,4605,9518
14375,10532,10976,14492,1978
12547,10223,8630,7670,2342
12339,3180,6263,13820,11532
5957,4487,4676,11218,11890
1531,12436,13870,6586,8059
2482,4724,6789,10343,5530
3567,7473,7041,10990,10971
5942,7526,2119,9773,4558
5942,7526,2119,9773,4558
5942,7526,2119,9773,4558
6024,12422,13799,12892,8963
6024,12422,13799,12892,8963
6024,12422,13799,12892,8963
9637,4633,803,1325,12618
11441,978,65,10976,4696
3951,13686,13126,4150,10233
13634,8181,13647,2024,9155
790,4828,958,9382,14485
1513,8296,7629,8345,10487
7752,4696,1978,11441,4812
11257,11361,11680,5406,1790
9686,5512,6465,11347,1582
528,13613,5896,1552,1846
11127,3356,4871,9058,11292
1092,7752,1978,14492,10520
460,3782,5165,4605,6469
7578,11214,11272,6248,7085
7526,505,14375,88,4894
1898,13224,4279,162,13766
9363,11955,11803,7950,3225
13374,4522,7569,5692,12416
10928,3175,6888,14376,8916
238,669,12106,8249,10491
2008,5704,8792,5047,7401
4603,9781,10625,6872,13908
4936,7779,3469,3413,3389
11127,9286,11292,3356,1416
11127,9286,11292,3356,1416
7499,12047,6267,6597,3229
12595,7526,4894,88,1794
6993,2026,1459,13696,11527
1343,10459,14076,2336,957
9064,1180,5508,8140,10406
9250,10520,14509,1092,7526
9324,4482,8953,10380,5655
8176,5972,2186,6250,4897
12419,2771,1347,12936,11701
528,689,7117,5204,10281
4605,9518,5974,6469,3782
9072,2607,8111,6524,12717
12271,9296,11901,1179,6046
102,1978,739,11680,7752
5392,6339,6791,13894,6661
12510,13147,4396,6299,5053
7041,5241,4806,11329,6451
2976,8778,2100,8023,14148
11471,9324,4482,8953,22
9324,4482,3650,5655,8953
8485,4671,5065,6731,8769
2607,9072,4929,10640,7430
8359,5688,11898,9530,8145
6379,13464,6922,10967,14534
10996,6056,2321,6135,10770
8063,649,14067,3488,5434
7380,13520,2177,1165,9357
11355,10167,10558,13017,64
8077,5001,9078,2062,13698
11609,13080,3506,7593,5010
1309,2024,13647,13634,4237
4696,7752,10976,102,14492
11361,11680,14375,11257,739
8904,2111,12594,8979,5346
12169,13420,9686,11789,11462
528,5777,9468,14051,3072
7919,12735,10703,2607,9072
12456,8880,13151,4009,12716
6524,518,11420,7005,5618
6015,12583,14390,4986,7065
11222,12339,683,2433,4730
5692,12416,7569,4522,13374
506,2024,8181,13647,13634
5692,7569,4522,12416,9978
532,6524,9072,11420,5618
5325,12551,3137,13316,11602
13919,5398,2469,4051,7947
5957,8479,1486,8075,11218
7526,1092,1978,9613,14492
13374,5692,7569,12416,4522
13402,4966,3871,3166,13844
9518,5974,3782,6469,5165
12717,518,4929,13609,7430
10384,4477,6276,3353,1650
13060,13833,5127,7805,14002
547,12397,9120,14348,2755
6084,7911,6503,1103,2747
999,1092,4812,4696,7526
4565,3082,8973,13175,13498
3295,13222,10786,8501,12626
6171,9285,3503,8484,8243
7960,13938,714,12942,9760
5350,6784,4871,9058,1470
5350,6784,4871,9058,1470
6379,6922,12591,9187,3896
11780,2891,7705,11965,11093
7043,13595,6561,2860,9264
5445,6931,916,4465,13246
698,7138,7378,6802,3610
698,7138,7378,6802,3610
698,7138,7378,6802,3610
5283,10717,1025,9834,3411
11680,102,4696,739,11441
12551,13347,3938,10644,3528
13175,3082,13498,2826,4565
7526,6693,2771,1092,88
13402,10668,5488,3166,4966
7878,1309,13647,8181,506
6731,9493,1230,12339,9686
14058,6920,2123,8738,6006
5835,1110,11308,1481,13808
5835,1110,11308,1481,13808
4605,5974,9518,5165,3782
5010,3472,1977,5592,9240
6108,10257,12753,5070,9916
6875,6552,13781,12936,3645
13646,7288,10439,9357,12224
4522,7569,12416,5692,9978
3099,13651,11166,5886,11668
12789,9088,1890,8367,14262
3967,14492,7752,13667,4696
5617,11388,3003,6159,10424
6379,6922,10642,12642,404
13498,3082,13175,2826,8851
6299,3972,14087,6989,13286
13498,13175,3082,2826,5308
4633,13297,9538,7130,9621
2993,2418,574,2645,5285
2518,13127,3118,10041,11397
11636,1972,7596,8667,6752
8957,1309,13634,9155,8181
12144,14336,10232,11244,6129
13647,13634,8181,2024,506
5406,4696,739,10976,11680
1989,5113,1566,10628,1469
2117,1180,5119,9064,10406
7491,7526,4894,14375,88
2410,2398,6103,5822,12837
1790,5281,1092,14375,7496
9752,12795,4028,8482,3054
1983,4932,12989,13668,11955
6469,4605,5974,9518,3782
102,11680,11441,1978,3168
3871,9354,1577,4966,7356
3542,3690,9285,3610,117
3542,3690,9285,3610,117
5957,737,3967,333,11218
11441,999,739,4812,4696
11441,999,739,4812,4696
11441,999,739,4812,4696
10232,12144,3369,6129,10482
8867,9266,7053,13761,2767
5957,14129,11218,10564,4676
551,764,362,2531,2995
7526,7749,12545,2908,88
12787,1140,10633,13011,5615
12594,3130,6884,2773,4464
518,12717,5618,9517,6524
3830,611,9060,12668,10814
9921,1487,5264,12725,4374
7752,1978,14492,11361,10976
1836,2008,7401,10051,5047
1430,2771,7064,4812,12339
1430,2771,7064,4812,12339
3082,9032,13175,14024,5308
5373,11127,9286,8199,239
6391,5484,10439,13261,3415
12001,143,6131,1430,10739
10558,9091,13017,6259,7846
1978,14492,4812,10976,11441
12212,12329,6567,13606,1810
12065,3082,312,13498,13175
10424,13104,2892,3356,9060
88,7526,1978,11441,102
8342,5607,13742,9485,12806
5809,10166,10197,5294,3213
3568,6128,10789,11831,2238
7526,10667,10520,88,4894
3472,3819,488,7494,11101
3082,13498,2415,13175,5524
2860,14340,8708,11040,6291
12642,6711,7117,9652,8469
1007,12650,11923,9964,8189
14375,1092,14492,10532,4894
10518,12942,9760,13078,13938
9271,11170,12417,8481,7377
6922,6379,6900,4540,3896
2980,5387,7516,10347,6912
9557,13934,6380,14,9060
1092,14492,4696,11361,3168
12511,12099,10270,3663,14312
12532,4304,12707,144,7513
3411,1727,7153,1025,13388
7526,2447,11680,739,7053
1309,8181,3093,506,2024
1111,12601,9686,4574,8947
12895,10160,6126,12747,4337
3419,7454,12301,8004,5016
5071,3795,3182,13522,9305
1750,13017,11679,10167,11895
11803,11955,9363,7950,3225
8594,1340,8762,9682,10574
8594,1340,8762,9682,10574
8594,1340,8762,9682,10574
8594,1340,8762,9682,10574
8827,5630,6031,2736,6187
4640,890,6614,3871,1577
6084,7911,8588,9400,13037
3068,6283,8856,6115,8175
14375,14492,10532,1266,9613
10933,938,13152,10652,1996
528,10933,1996,5325,938
3095,5592,69,12111,9001
4176,1183,8319,11142,10295
1978,7752,14492,11361,102
9195,2588,14482,10146,982
11890,11597,13210,9111,4448
3776,13048,585,12708,9419
5974,4605,9518,7603,5165
1309,2024,506,4374,9155
9821,12868,2669,11884,11771
2771,9686,12072,6830,7064
14107,10628,5935,44,4537
13235,10884,4295,1047,1908
3215,7814,4894,7526,1794
5882,3777,2782,6550,7828
2024,9155,7878,1309,506
12034,13756,5225,4387,1996
7526,3604,88,10520,1092
13078,9760,12942,13938,10518
11663,11799,13226,10488,12460
11758,7421,12806,5463,13564
8485,4671,5065,9934,11981
6219,9264,1621,6304,611
4894,1794,7526,5600,1266
11115,3630,4808,11399,5162
518,11420,9072,2607,6524
7645,4772,6374,9144,3474
7792,2041,11223,8123,1611
12385,5276,778,3061,1713
13634,8181,13647,506,2024
2528,2865,5756,2780,4191
11170,9271,12417,2218,9226
13783,12258,11094,4750,12193
6084,7911,11602,3134,3137
4926,1306,2866,3063,3023
102,11441,14150,4696,12474
102,11441,14150,4696,12474
7918,7526,12252,3160,11635
5165,4605,3782,460,9518
6393,2908,6731,200,11535
6789,4824,13366,5530,38
14082,5258,5564,1871,12618
12106,8249,1132,7481,11518
1920,11959,8101,1129,6670
6233,3795,3989,1230,1430
5564,5835,5522,11592,3935
9701,11364,11041,7989,13297
1309,2024,8181,506,4374
4812,7752,14492,999,1978
12519,579,8481,5882,9429
532,4929,7800,6686,12735
3003,13870,12962,426,5617
10660,12085,12645,11915,1622
7911,6084,7739,3000,9098
10285,5375,3463,11022,2316
1727,710,6720,5678,10912
1978,7752,14492,14375,10976
5770,5226,635,5073,7909
14388,9155,8181,4374,506
111,1577,10191,5488,9354
12426,6129,8916,12682,12144
518,5618,6524,12717,4666
739,11361,10976,4696,14150
13815,1481,7130,1110,12446
14492,7752,11361,14375,10976
14492,7752,11361,14375,10976
14375,11441,999,10976,739
7401,2008,5047,5704,9485
7401,2008,5047,5704,10051
7401,2008,5047,5704,10051
13599,14357,4374,9155,8181
5617,13870,3003,12962,12925
64,5331,11355,12180,10558
4593,4286,7535,803,9637
11441,11680,4696,102,978
5957,7390,11218,5299,7508
1047,3436,8061,1792,867
7544,11065,6560,8920,10197
1737,927,2073,2960,3189
852,11959,6670,2759,5375
911,4950,11679,12391,6960
4780,2038,2109,8916,5461
13968,12744,14161,1245,11114
13968,12744,14161,1245,11114
14354,9290,8265,7021,14332
7868,14003,3186,1242,5387
13363,2587,8040,11365,607
7620,10598,5084,2518,9493
9686,9632,7064,2908,12804
13175,3082,13498,2415,11857
10622,10065,4998,1724,11094
8625,4964,10188,1699,4305
8505,6140,4438,6992,14503
635,8108,3679,2113,10067
6611,5392,12147,11239,931
12439,2912,6784,13244,2841
9895,3988,12344,9901,9909
12641,13742,3550,5607,4399
6524,6686,4929,11446,518
12942,7960,13078,13938,9760
5165,4605,3782,9518,6469
3095,12111,69,7020,1073
3472,5123,11609,4313,7593
13667,14375,4894,7752,739
7247,8021,9920,6446,1935
5957,6556,11218,4676,6353
5417,11622,8815,11392,3480
11127,3356,9286,1416,4871
11680,11441,102,739,12252
7262,9650,8862,7871,6013
13634,8181,13647,2024,506
7430,4929,6686,11446,11420
10208,11065,14434,6560,2891
5997,6163,13652,12550,9330
13667,10520,4894,7752,1092
506,8181,2024,13647,13634
2607,178,9072,8111,4929
1309,2024,506,13647,13634
7479,3935,10788,710,11308
4500,1978,91,10976,7752
3570,11499,10438,11723,13775
4871,835,13099,13352,13181
4871,835,13099,13352,13181
10693,1629,3960,8004,10168
1852,11238,9653,355,3358
5957,9905,11218,8737,13935
4597,9138,12321,10729,12779
2689,6591,3774,13875,1193
1309,4237,13634,5692,2024
914,2271,6323,14083,1716
6380,8045,1242,9060,13934
9314,2573,8758,9627,5576
856,8818,2232,3795,7814
2467,12180,4470,4953,2421
3306,3248,12635,2660,5700
6379,6922,13905,2130,8874
1309,2024,13070,4237,5692
6379,6922,14351,12057,4761
11323,6968,8365,3602,14103
2660,4514,5747,12842,1579
1092,14375,7752,4696,10532
2342,7670,12547,10223,12674
9816,9080,7697,8036,9716
12547,8630,7670,2342,10223
1654,9144,7645,3690,6374
6524,9072,12717,518,11420
505,1578,2356,125,880
5957,1299,11218,4676,6383
12962,3003,5504,11771,8343
3357,9739,10928,2019,1984
9455,435,10221,7485,1369
10166,10197,14434,2891,2982
999,11441,4696,739,1092
3474,1185,9144,10983,3960
4950,11679,1864,11895,10167
5039,7896,7846,13288,10961
3082,13175,13498,4565,2826
7526,88,4894,1092,10532
6686,7430,4929,2607,2046
9354,8411,3871,1577,5980
3610,3690,3533,811,9285
3610,3690,3533,811,9285
532,11420,2309,4929,518
7569,5692,4522,12416,9978
4894,1794,12712,14375,7851
4812,4696,739,10976,11680
13309,9860,6539,8620,10780
13634,8181,506,2024,1309
4691,2916,974,7308,13588
9978,7569,4522,5692,1625
9056,4790,2060,8168,9596
4605,9518,5974,460,3782
4286,7535,4593,1325,4633
12717,9072,2607,518,10703
1206,313,3403,1571,9686
2492,8414,10900,5106,2183
2492,8414,10900,5106,2183
811,12186,6374,3217,4196
811,12186,6374,3217,4196
978,2771,11441,12474,4696
13598,807,640,7222,14392
8927,6168,6756,1972,7596
6084,7911,6168,9637,9029
528,13409,1585,9522,3247
6084,7911,2096,6896,3685
11808,9933,13622,4436,10293
852,11022,9234,9289,3147
7715,9563,10929,3398,1062
9251,5315,7721,4612,1742
11218,5957,8050,4676,4765
10223,2342,12547,8630,7670
8418,12636,6624,14440,14096
3690,8004,3610,10693,9285
13686,2963,49,12400,13126
5592,10842,7575,1127,12111
2718,4920,6876,9426,2237
6091,7567,12833,9059,323
2113,6557,190,10264,210
1172,13497,4182,5827,4492
9518,3782,5165,4605,460
4696,11680,11441,102,3168
3250,8598,1699,5434,13976
13756,12034,5225,13523,4387
4605,5974,3782,9518,5165
4605,5974,3782,9518,5165
13647,8181,506,2024,9155
1108,4436,10776,8939,13392
5974,9518,4605,6469,3782
14388,9155,8181,4374,506
4566,13833,12830,7148,6759
8130,3153,4815,11622,11525
12416,5692,7569,13374,4522
6015,13883,13429,12354,11948
7526,1092,88,11986,9613
528,12123,13303,4831,13372
7526,5944,88,4894,1266
9518,5974,3782,6469,4605
5957,10645,4676,11218,11805
6379,6922,6732,10473,968
969,4326,3131,10761,9147
6469,3782,460,5165,4605
528,2232,3931,6965,13689
11668,488,6176,5010,3472
6108,9397,12320,97,7430
10452,4799,7882,1377,4234
506,8181,2024,9155,13647
69,3095,11252,3155,5959
13498,3082,13175,5308,2415
3082,13498,13637,13175,5308
4696,739,5406,999,4812
5504,5882,7201,3972,426
13374,5692,4522,7569,9978
5957,28,11218,4193,11805
7814,88,10520,4894,7526
3003,6159,10347,5617,7834
14314,426,3591,12512,9084
1110,2998,12618,3159,11308
1110,2998,12618,3159,11308
1110,2998,12618,3159,11308
8181,8957,2024,506,1309
5463,14360,12641,5607,5047
2145,9967,4552,4178,1581
506,2024,1309,8181,13647
506,2024,8181,6294,13647
8445,6731,5070,99,10265
11441,10976,4696,102,7752
11441,10976,4696,102,7752
14224,12007,10718,12489,11083
13512,8392,10179,7864,10243
10041,185,6738,4390,2070
7752,1978,11361,13667,14492
13742,5704,5607,9485,3550
7526,4894,1794,954,88
9658,13302,547,7377,1010
9658,13302,547,7377,1010
4966,13402,3166,5488,9832
11530,13634,9155,8181,8595
10981,5835,5564,938,10027
14430,10063,1824,7516,5738
9657,8526,5615,5959,1127
12061,703,13304,12001,1707
9628,11595,2797,610,5077
14234,4592,7518,10805,13994
3352,7593,5615,11166,3472
2536,2966,3003,5901,12436
217,1010,9135,4370,1435
11512,2897,9752,11122,6571
11512,2897,9752,11122,6571
5698,12806,12641,13742,3550
12601,9686,6830,12804,1230
528,6720,710,9541,11458
5242,14040,9735,2767,6145
6379,6922,14027,13689,6771
5957,5628,11218,4676,13093
13498,13175,5308,2826,3082
7764,2643,2674,1512,13065
6379,9809,6922,10967,3976
6084,7911,2132,9239,2608
7371,5835,11735,11845,12315
7593,1977,3506,11609,13080
7593,1977,3506,11609,13080
10275,12752,13146,12016,8338
5974,1828,6469,9518,460
7104,9285,1629,12317,4196
4806,11329,2936,12482,1682
13304,1581,5992,12864,5135
4605,5165,3782,6469,9518
11358,13870,11566,13560,8045
11609,7593,2658,5010,13182
3082,13498,13175,2826,5308
2695,11232,11927,13180,1706
491,12311,9168,561,12886
1978,10976,102,91,7752
3082,13175,13498,4565,2415
491,10516,4087,1204,2634
1309,2024,506,13634,8181
387,10789,8317,1322,13664
4929,11446,2607,6686,7430
3871,9354,7356,4966,8411
2908,13972,8445,3795,5084
